Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,78.339996,78.559998,76.709999,77.750000,73.469887,1277300
2015-01-05,77.639999,77.739998,75.320000,75.620003,71.457153,2034800
2015-01-06,75.470001,75.599998,73.910004,74.669998,70.559441,2551500
2015-01-07,75.480003,76.570000,74.989998,76.379997,72.175316,1979400
2015-01-08,76.800003,79.029999,76.379997,78.910004,74.566032,2396100
2015-01-09,78.790001,79.089996,77.989998,78.730003,74.395935,2350900
2015-01-12,78.879997,79.000000,77.629997,77.910004,73.621094,1715400
2015-01-13,78.839996,79.610001,77.169998,77.419998,73.158066,2504700
2015-01-14,76.220001,77.019997,75.470001,76.570000,72.354851,1902300
2015-01-15,76.690002,77.730003,76.010002,76.099998,71.910744,1787300
2015-01-16,76.000000,76.190002,75.279999,75.889999,71.712280,3146500
2015-01-20,76.709999,76.919998,75.510002,76.320000,72.118599,1614600
2015-01-21,75.970001,77.089996,75.940002,76.260002,72.061920,1658100
2015-01-22,76.680000,78.730003,76.360001,78.480003,74.159706,2106200
2015-01-23,78.660004,78.849998,77.930000,78.510002,74.188057,1621400
2015-01-26,78.650002,79.449997,78.489998,79.419998,75.047958,1373200
2015-01-27,78.690002,79.330002,78.169998,78.610001,74.282547,1274300
2015-01-28,78.470001,78.629997,76.809998,76.900002,72.666687,2304500
2015-01-29,76.800003,77.459999,76.019997,77.110001,72.865128,2247000
2015-01-30,76.449997,76.540001,74.430000,74.500000,70.398788,3178100
2015-02-02,74.279999,74.980003,73.379997,74.800003,70.682289,3253500
2015-02-03,74.980003,76.730003,74.709999,76.629997,72.411552,2756400
2015-02-04,75.830002,76.889999,75.459999,75.940002,71.759537,2261600
2015-02-05,75.910004,76.300003,75.290001,75.699997,71.532753,2541300
2015-02-06,75.779999,76.260002,73.610001,74.220001,70.134209,3395700
2015-02-09,73.320000,73.910004,72.769997,73.389999,69.349907,2465800
2015-02-10,74.379997,77.440002,74.379997,77.230003,72.978508,3532400
2015-02-11,77.129997,77.650002,76.470001,77.019997,72.780067,1938600
2015-02-12,77.570000,79.230003,77.129997,79.019997,74.669975,2179300
2015-02-13,79.089996,79.459999,78.519997,79.400002,75.029076,1786000
2015-02-17,79.440002,81.320000,78.760002,81.290001,76.815002,3033000
2015-02-18,80.220001,81.620003,80.040001,81.449997,76.966194,3362200
2015-02-19,83.779999,84.769997,81.849998,83.099998,78.525383,3927400
2015-02-20,83.180000,83.180000,82.050003,83.000000,78.430870,1786700
2015-02-23,82.750000,83.000000,82.339996,82.949997,78.383644,1837600
2015-02-24,82.730003,82.959999,82.050003,82.250000,77.722145,1360600
2015-02-25,82.220001,82.839996,82.000000,82.360001,78.015823,1344300
2015-02-26,82.160004,83.269997,82.160004,83.220001,78.830467,1430100
2015-02-27,83.309998,83.620003,82.699997,83.099998,78.716782,2035100
2015-03-02,83.349998,84.870003,83.120003,84.830002,80.355537,2349700
2015-03-03,84.790001,84.930000,83.519997,83.910004,79.484077,1567600
2015-03-04,83.550003,83.699997,82.779999,83.150002,78.764153,1096200
2015-03-05,83.290001,83.720001,82.790001,82.900002,78.527328,1189200
2015-03-06,82.510002,82.900002,81.320000,81.519997,77.220123,1667100
2015-03-09,81.440002,82.540001,81.370003,82.480003,78.129486,1913500
2015-03-10,81.769997,81.769997,80.809998,81.260002,76.973831,1912100
2015-03-11,80.989998,81.860001,80.910004,81.070000,76.793861,1284200
2015-03-12,81.629997,83.000000,81.629997,82.800003,78.432610,1599100
2015-03-13,82.519997,82.889999,81.519997,82.080002,77.750580,1374600
2015-03-16,82.610001,83.720001,82.360001,83.489998,79.086212,1163900
2015-03-17,83.400002,83.400002,82.250000,82.440002,78.091591,1370900
2015-03-18,82.269997,83.470001,81.519997,83.230003,78.839935,1674400
