Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,52.889999,53.770000,52.000000,52.669998,51.501007,2370900
2015-01-05,53.970001,53.970001,52.070000,52.340000,51.178333,3017300
2015-01-06,52.110001,52.320000,50.709999,50.980000,49.848518,4183800
2015-01-07,51.209999,52.680000,51.209999,52.650002,51.481461,4411400
2015-01-08,52.840000,54.110001,52.599998,53.880001,52.684158,5570200
2015-01-09,54.549999,54.650002,53.540001,54.119999,52.918827,4164500
2015-01-12,54.029999,54.799999,53.810001,54.150002,52.948162,6146300
2015-01-13,54.790001,55.680000,53.700001,54.150002,52.948162,3629300
2015-01-14,53.830002,54.410000,53.139999,54.410000,53.202389,4155300
2015-01-15,54.360001,54.669998,53.430000,53.840000,52.645046,4758300
2015-01-16,53.930000,55.119999,53.630001,55.040001,53.818413,4376800
2015-01-20,55.230000,55.740002,54.700001,55.599998,54.365982,4715300
2015-01-21,55.549999,55.750000,54.860001,55.279999,54.053078,4586100
2015-01-22,55.349998,56.200001,55.049999,56.180000,54.933105,4849800
2015-01-23,56.049999,56.619999,55.830002,56.060001,54.815773,3494700
2015-01-26,56.169998,56.250000,55.669998,56.099998,54.854881,4145400
2015-01-27,55.700001,55.910000,54.849998,55.259998,54.033527,3269200
2015-01-28,55.389999,55.720001,54.299999,54.430000,53.221943,4798700
2015-01-29,54.389999,55.500000,54.020000,55.480000,54.248642,3545400
2015-01-30,55.009998,55.310001,54.040001,54.130001,52.928604,3756400
2015-02-02,54.410000,54.419998,53.330002,54.310001,53.104610,4581400
2015-02-03,54.720001,55.220001,54.070000,55.099998,53.877083,5443700
2015-02-04,57.000000,59.639999,57.000000,57.880001,56.595375,11625800
2015-02-05,57.910000,58.209999,56.529999,57.639999,56.360703,5591400
2015-02-06,57.639999,57.939999,56.900002,57.439999,56.165142,4100200
2015-02-09,57.189999,57.900002,56.900002,57.450001,56.174923,4540400
2015-02-10,57.750000,58.500000,57.730000,58.400002,57.103840,4742400
2015-02-11,58.500000,59.090000,58.430000,58.889999,57.582962,3619200
2015-02-12,59.060001,60.299999,59.020000,60.279999,58.942104,3859700
2015-02-13,60.450001,60.500000,59.610001,60.230000,58.893219,4577900
2015-02-17,60.389999,60.540001,59.689999,60.189999,58.854107,2900900
2015-02-18,60.009998,61.119999,59.919998,61.090000,59.734131,3522100
2015-02-19,61.090000,62.009998,60.860001,62.000000,60.623943,3695000
2015-02-20,62.070000,63.080002,61.380001,63.049999,61.650631,5817800
2015-02-23,63.000000,63.020000,61.820000,62.430000,61.044388,4550200
